2B,3B,AB,BB,BBA,CG,CS,DP,E,ER,ERA,FP,H,HA,HBP,HR,HRA,IPouts,R,RA,SB,SF,SHO,SO,SOA,SV,score
1.2354116099999999,0.48097842,0.44827775999999997,0.86026134,1.09251127,1.14122023,1.49993366,1.38998669,1.03523461,0.40861955000000005,0.47534613000000003,1.1698755,1.16097376,0.49829398,1.58436704,0.84962263,0.4731191,0.90423734,1.5003111,0.48739147000000005,1.1460621,1.55700563,1.22378147,0.72476987,1.29557459,0.88231633,0.9851999847407725
1.09253893,0.46945426,0.82932437,0.52656678,1.10553002,1.27764774,0.45634293000000004,1.37459822,1.34341396,0.8397265,0.6537888000000001,1.04359739,1.30056277,1.00282199,0.48014599,0.87045702,1.30172763,0.66309191,0.43749702999999995,0.61642332,1.15719138,1.10887578,0.5737914399999999,1.4307593299999999,1.49067343,0.98636573,0.9757175721680184
1.2072331,1.48169958,1.50408697,1.2584659,1.04255518,1.09067294,0.66195732,0.92781329,0.6512121799999999,1.12611114,0.77128592,0.5459545100000001,0.99435987,0.69350557,0.90177413,0.67528758,1.012954,1.47098317,1.32273495,0.93616208,1.30624932,1.4657737,0.5914358,0.65296656,0.61900422,1.20195232,0.9704574616591319
1.55525336,1.4381682599999999,0.54104956,0.88172117,0.79866308,0.82320113,1.17198505,1.50791863,1.59776431,0.62440858,1.01567986,0.51288494,1.4920894599999999,0.97013595,0.92850137,0.9576674000000001,0.8387481,0.95177698,0.743398,0.68822543,0.79409781,0.95794367,0.96721486,0.5712783699999999,0.91003313,0.63210637,1.0222895092665878
1.09468697,1.25612847,1.37743464,1.0479671,1.40804036,1.3143504400000001,1.5948689200000001,1.5610524099999998,0.50835551,1.27171842,0.47163124,1.19751384,0.8368132,0.65174672,1.05516594,0.7250800399999999,0.93062546,0.79354521,1.54474362,0.58987875,0.55217825,0.82652062,0.69446509,0.57481988,0.91264578,0.76732121,0.9708553092280753
1.41683473,1.40904998,0.92128786,1.39639972,0.71260017,0.70541544,0.88426658,0.82052071,1.04332767,0.87796913,0.40834828,1.07368174,0.88885957,1.34074465,0.7293316599999999,1.31867126,0.74460202,0.85960552,1.19316121,0.75599852,1.08261521,0.95566347,1.01506612,0.49770650000000005,0.93310058,1.23678423,0.9809931360956232
0.89081625,0.94094314,0.67986802,0.75001088,1.27657541,0.87252038,1.39030189,0.71085507,1.21872348,0.40129423,0.87433449,0.8422389100000001,1.38321572,0.97977982,1.26772126,0.72185928,0.97463343,0.6233895300000001,1.24631302,0.5099955700000001,0.71854644,0.46606401,0.66668997,0.48075203,0.76251854,1.20140813,1.0382569451252277
1.11274063,1.15508043,1.07465149,0.86042467,0.67900394,0.73778693,0.71100752,1.5078829900000001,0.50337751,0.66552972,0.54041239,0.95081236,0.64560297,0.83660786,0.85096074,1.0775657,1.28530333,0.66462696,0.93932837,1.00925517,0.78358304,0.85697956,0.69251292,1.02216649,1.21114257,1.5027873600000001,1.0143920758166698
1.3136307600000001,0.6639273,0.76345557,1.1207412,0.95838975,1.05068174,0.5681985700000001,0.84808358,0.91051669,0.44408254999999996,0.81481244,0.68944362,0.84159406,1.51930318,0.94227554,1.39719009,0.5286304900000001,1.29617345,1.5688480999999999,0.6962963,1.11382062,1.14830779,1.34839124,1.30738814,0.6571857,1.20050044,0.9799406933109507
1.48519622,0.43523012000000005,1.4899668,0.76983682,0.40660547,1.20226989,0.47783778,0.87008795,1.33223742,0.59287658,0.84304617,0.65978629,0.95033002,0.51165067,0.67772315,0.93367299,0.72880641,0.6994443699999999,1.33662908,0.40907039999999995,1.3078714,0.40605082000000003,1.10060309,1.20813081,0.47750068999999995,1.10260752,1.030699373244799
